"","X1","carat","cut","cut_ord","color","clarity","clarity_ord","predicted_price"
"2144",2144,1.01,"Good",2,"I","SI2",2,4428.19017
"2145",2145,0.5,"Ideal",5,"G","VVS1",7,2932.9945
"2146",2146,0.3,"Premium",4,"E","VS1",4,-273.4739
"2147",2147,0.53,"Ideal",5,"D","VS2",5,2268.29301
"2148",2148,1.04,"Ideal",5,"F","SI1",3,5618.03168
"2149",2149,0.7,"Ideal",5,"E","VS1",4,3232.2719
"2150",2150,0.36,"Premium",4,"D","VS2",5,686.13312
"2151",2151,0.27,"Ideal",5,"E","VS2",5,93.8045900000002
"2152",2152,0.39,"Ideal",5,"E","VS2",5,1097.41463
"2153",2153,0.68,"Ideal",5,"E","VS1",4,3065.00356
"2154",2154,0.7,"Ideal",5,"F","VS2",5,3690.0739
"2155",2155,0.31,"Ideal",5,"F","IF",8,1801.74727
"2156",2156,0.4,"Ideal",5,"F","VS1",4,723.2468
"2157",2157,0.43,"Ideal",5,"F","SI1",3,516.34731
"2158",2158,0.24,"Very Good",3,"F","VVS1",7,437.74808
"2159",2159,1,"Premium",4,"E","SI1",3,5123.116
"2160",2160,1.61,"Premium",4,"J","SI2",2,9766.99837
"2161",2161,0.3,"Very Good",3,"J","VS1",4,-433.8529
"2162",2162,1,"Ideal",5,"D","SI1",3,5283.495
"2163",2163,0.71,"Premium",4,"E","SI2",2,2239.92307
"2164",2164,1.01,"Ideal",5,"H","SI1",3,5367.12917
"2165",2165,1,"Very Good",3,"F","SI2",2,4504.935
"2166",2166,0.46,"Very Good",3,"D","VS2",5,1362.09582
"2167",2167,0.92,"Good",2,"H","VS1",4,4591.08664
"2168",2168,1.61,"Premium",4,"I","SI1",3,10224.80037
"2169",2169,0.31,"Very Good",3,"I","VVS2",6,565.38527
"2170",2170,0.31,"Ideal",5,"D","VVS2",6,886.14327
"2171",2171,0.77,"Ideal",5,"H","VS2",5,4275.51309
"2172",2172,1.2,"Very Good",3,"J","SI1",3,6635.4204
"2173",2173,0.78,"Ideal",5,"G","SI1",3,3443.54326
"2174",2174,0.4,"Ideal",5,"E","SI2",2,-192.3572
"2175",2175,0.56,"Ideal",5,"G","VS1",4,2061.39352
"2176",2176,0.31,"Premium",4,"H","IF",8,1641.36827
"2177",2177,0.41,"Ideal",5,"H","VVS1",7,2180.28697
"2178",2178,0.32,"Premium",4,"I","SI1",3,-564.00756
"2179",2179,0.38,"Ideal",5,"E","VS1",4,555.97846
"2180",2180,0.3,"Ideal",5,"E","VS2",5,344.7071
"2181",2181,1.25,"Ideal",5,"I","VS2",5,8289.95325
"2182",2182,1.79,"Premium",4,"I","VS1",4,12188.01743
"2183",2183,0.43,"Ideal",5,"D","VS2",5,1431.95131
"2184",2184,0.35,"Ideal",5,"E","VS2",5,762.87795
"2185",2185,0.31,"Premium",4,"E","IF",8,1641.36827
"2186",2186,0.71,"Premium",4,"F","SI1",3,2697.72507
"2187",2187,0.51,"Fair",1,"G","SI1",3,543.90467
"2188",2188,0.32,"Ideal",5,"D","VS2",5,511.97544
"2189",2189,0.53,"Ideal",5,"D","SI2",2,894.88701
"2190",2190,1,"Very Good",3,"E","SI2",2,4504.935
"2191",2191,0.7,"Ideal",5,"E","SI1",3,2774.4699
"2192",2192,1.7,"Very Good",3,"H","SI2",2,10359.3269
"2193",2193,1.17,"Ideal",5,"G","VS2",5,7620.87989
"2194",2194,0.8,"Very Good",3,"H","VS2",5,4205.6576
"2195",2195,0.38,"Premium",4,"F","SI1",3,-62.2025400000003
"2196",2196,0.3,"Ideal",5,"G","SI2",2,-1028.6989
"2197",2197,0.55,"Ideal",5,"E","SI1",3,1519.95735
"2198",2198,0.7,"Fair",1,"H","VS1",4,2590.7559
"2199",2199,0.31,"Ideal",5,"D","VS2",5,428.34127
"2200",2200,2.01,"Very Good",3,"H","I1",1,12494.18417
"2201",2201,0.63,"Ideal",5,"J","SI2",2,1731.22871
"2202",2202,0.7,"Fair",1,"F","VS1",4,2590.7559
"2203",2203,1.59,"Ideal",5,"H","VS2",5,11133.51503
"2204",2204,0.38,"Ideal",5,"F","SI1",3,98.1764599999997
"2205",2205,0.5,"Ideal",5,"G","VVS2",6,2475.1925
"2206",2206,1,"Good",2,"H","VS1",4,5260.16
"2207",2207,0.52,"Ideal",5,"D","SI1",3,1269.05484
"2208",2208,0.31,"Ideal",5,"E","VS2",5,428.34127
"2209",2209,0.41,"Premium",4,"G","VS2",5,1104.30397
"2210",2210,1.21,"Premium",4,"E","SI2",2,6421.63157
"2211",2211,0.64,"Premium",4,"F","VS2",5,3027.88988
"2212",2212,0.7,"Very Good",3,"F","VS2",5,3369.3159
"2213",2213,0.31,"Good",2,"H","VS2",5,-52.7957300000001
"2214",2214,0.82,"Ideal",5,"H","VVS1",7,5609.28794
"2215",2215,1.06,"Ideal",5,"E","SI2",2,5327.49802
"2216",2216,0.54,"Very Good",3,"E","SI1",3,1115.56518
"2217",2217,1.52,"Very Good",3,"F","SI2",2,8853.91184
"2218",2218,1.5,"Very Good",3,"J","VVS2",6,10517.8515
"2219",2219,0.59,"Very Good",3,"D","VS1",4,1991.53803
"2220",2220,1.17,"Very Good",3,"H","SI1",3,6384.51789
"2221",2221,0.8,"Ideal",5,"D","SI1",3,3610.8116
"2222",2222,1.03,"Premium",4,"H","SI2",2,4916.21651
"2223",2223,0.51,"Ideal",5,"G","VVS1",7,3016.62867
"2224",2224,0.73,"Ideal",5,"G","SI2",2,2567.57041
"2225",2225,0.51,"Ideal",5,"E","SI1",3,1185.42067
"2226",2226,0.31,"Premium",4,"G","VS2",5,267.96227
"2227",2227,0.38,"Very Good",3,"I","VS1",4,235.22046
"2228",2228,1.52,"Good",2,"J","VS2",5,10066.93884
"2229",2229,1.24,"Premium",4,"G","IF",8,9419.34608
"2230",2230,1.02,"Ideal",5,"H","SI1",3,5450.76334
"2231",2231,0.3,"Ideal",5,"I","VVS2",6,802.5091
"2232",2232,0.39,"Premium",4,"E","VS2",5,937.03563
"2233",2233,0.76,"Good",2,"D","VS2",5,3710.74192
"2234",2234,0.52,"Premium",4,"F","VS2",5,2024.27984
"2235",2235,1.02,"Premium",4,"E","VS2",5,6205.98834
"2236",2236,0.4,"Ideal",5,"G","VS2",5,1181.0488
"2237",2237,0.52,"Ideal",5,"D","VVS2",6,2642.46084
"2238",2238,0.52,"Very Good",3,"D","VS2",5,1863.90084
"2239",2239,0.63,"Premium",4,"F","SI1",3,2028.65171
"2240",2240,0.32,"Premium",4,"E","VVS2",6,809.39844
"2241",2241,0.4,"Premium",4,"D","VVS2",6,1478.4718
"2242",2242,0.74,"Ideal",5,"E","SI2",2,2651.20458
"2243",2243,1.07,"Ideal",5,"H","SI2",2,5411.13219
"2244",2244,3.01,"Good",2,"I","SI2",2,21155.02417
"2245",2245,0.31,"Premium",4,"G","VVS2",6,725.76427
"2246",2246,0.54,"Ideal",5,"J","VVS1",7,3267.53118
"2247",2247,0.7,"Very Good",3,"G","SI1",3,2453.7119
"2248",2248,2.48,"Premium",4,"I","SI1",3,17500.97316
"2249",2249,0.3,"Ideal",5,"H","VS2",5,344.7071
"2250",2250,0.9,"Good",2,"I","SI2",2,3508.2143
"2251",2251,0.33,"Premium",4,"G","VVS1",7,1350.83461
"2252",2252,1.3,"Premium",4,"G","VS2",5,8547.7451
"2253",2253,1.14,"Good",2,"G","SI2",2,5515.43438
"2254",2254,0.62,"Ideal",5,"H","VVS1",7,3936.60454
"2255",2255,0.31,"Premium",4,"E","VS1",4,-189.83973
"2256",2256,0.3,"Ideal",5,"G","IF",8,1718.1131
"2257",2257,1.02,"Ideal",5,"E","SI1",3,5450.76334
"2258",2258,0.53,"Ideal",5,"G","VS2",5,2268.29301
"2259",2259,1.08,"Premium",4,"G","SI2",2,5334.38736
"2260",2260,1.01,"Premium",4,"F","SI2",2,4748.94817
"2261",2261,1.13,"Fair",1,"H","SI2",2,5271.42121
"2262",2262,1.7,"Ideal",5,"F","VS2",5,12053.4909
"2263",2263,0.42,"Ideal",5,"F","VS1",4,890.51514
"2264",2264,1.08,"Ideal",5,"E","VS1",4,6410.37036
"2265",2265,0.77,"Premium",4,"J","VS2",5,4115.13409
"2266",2266,1.11,"Ideal",5,"G","VS2",5,7119.07487
"2267",2267,1.12,"Ideal",5,"E","SI2",2,5829.30304
"2268",2268,1.2,"Premium",4,"H","VS1",4,7253.6014
"2269",2269,1.02,"Very Good",3,"F","VS1",4,5587.80734
"2270",2270,0.33,"Ideal",5,"G","VVS2",6,1053.41161
"2271",2271,0.31,"Very Good",3,"G","VVS1",7,1023.18727
"2272",2272,1.25,"Premium",4,"J","SI1",3,7213.97025
"2273",2273,1.25,"Premium",4,"H","VS2",5,8129.57425
"2274",2274,0.3,"Ideal",5,"E","VVS2",6,802.5091
"2275",2275,1.11,"Ideal",5,"G","VS2",5,7119.07487
"2276",2276,0.61,"Ideal",5,"F","VS2",5,2937.36637
"2277",2277,1.26,"Very Good",3,"G","SI1",3,7137.22542
"2278",2278,0.32,"Ideal",5,"D","SI1",3,-403.62856
"2279",2279,1.5,"Premium",4,"I","VS1",4,9762.6265
"2280",2280,0.39,"Ideal",5,"F","SI1",3,181.81063
"2281",2281,1.73,"Premium",4,"H","SI2",2,10770.60841
"2282",2282,1,"Ideal",5,"I","SI2",2,4825.693
"2283",2283,2.39,"Very Good",3,"J","VS1",4,17045.68863
"2284",2284,1.52,"Premium",4,"H","SI1",3,9472.09284
"2285",2285,0.33,"Ideal",5,"D","SI2",2,-777.79639
"2286",2286,0.31,"Ideal",5,"I","VVS1",7,1343.94527
"2287",2287,1.2,"Very Good",3,"F","SI1",3,6635.4204
"2288",2288,0.36,"Ideal",5,"D","VVS2",6,1304.31412
"2289",2289,0.31,"Ideal",5,"I","VS2",5,428.34127
"2290",2290,0.37,"Ideal",5,"E","VS2",5,930.14629
"2291",2291,2.59,"Ideal",5,"J","VS1",4,19039.13003
"2292",2292,0.56,"Ideal",5,"E","VS2",5,2519.19552
"2293",2293,1.01,"Premium",4,"F","SI1",3,5206.75017
"2294",2294,0.71,"Ideal",5,"F","SI1",3,2858.10407
"2295",2295,0.4,"Very Good",3,"G","SI2",2,-513.1152
"2296",2296,1.02,"Ideal",5,"E","SI1",3,5450.76334
"2297",2297,0.38,"Very Good",3,"H","SI2",2,-680.38354
"2298",2298,1.01,"Premium",4,"G","SI2",2,4748.94817
"2299",2299,0.84,"Ideal",5,"J","VS2",5,4860.95228
"2300",2300,0.83,"Premium",4,"J","SI1",3,3701.33511
"2301",2301,0.31,"Premium",4,"I","VVS2",6,725.76427
"2302",2302,2.01,"Premium",4,"J","SI2",2,13112.36517
"2303",2303,0.43,"Ideal",5,"F","VVS1",7,2347.55531
"2304",2304,0.34,"Ideal",5,"F","VS2",5,679.24378
"2305",2305,0.33,"Ideal",5,"E","VS1",4,137.80761
"2306",2306,1,"Very Good",3,"D","SI2",2,4504.935
"2307",2307,0.28,"Ideal",5,"G","SI1",3,-738.16524
"2308",2308,0.4,"Ideal",5,"G","VVS2",6,1638.8508
"2309",2309,1.08,"Ideal",5,"H","SI1",3,5952.56836
"2310",2310,1.19,"Fair",1,"I","SI1",3,6231.02823
"2311",2311,1.51,"Very Good",3,"F","VS1",4,9685.88167
"2312",2312,0.91,"Very Good",3,"E","SI2",2,3752.22747
"2313",2313,0.43,"Premium",4,"G","VS2",5,1271.57231
"2314",2314,1.01,"Ideal",5,"E","VS2",5,6282.73317
"2315",2315,0.53,"Ideal",5,"F","VS2",5,2268.29301
"2316",2316,0.33,"Very Good",3,"D","VVS1",7,1190.45561
"2317",2317,1.11,"Premium",4,"F","SI2",2,5585.28987
"2318",2318,1.02,"Premium",4,"F","VS1",4,5748.18634
"2319",2319,1.01,"Premium",4,"F","SI1",3,5206.75017
"2320",2320,0.9,"Premium",4,"H","SI1",3,4286.7743
"2321",2321,1.03,"Ideal",5,"D","VVS2",6,6907.80351
"2322",2322,0.42,"Ideal",5,"D","VVS2",6,1806.11914
"2323",2323,0.51,"Ideal",5,"G","VS1",4,1643.22267
"2324",2324,0.71,"Ideal",5,"E","VVS2",6,4231.51007
"2325",2325,1.6,"Ideal",5,"J","VS2",5,11217.1492
"2326",2326,0.64,"Very Good",3,"D","VS2",5,2867.51088
"2327",2327,1.07,"Premium",4,"F","SI1",3,5708.55519
"2328",2328,0.63,"Ideal",5,"J","SI1",3,2189.03071
"2329",2329,0.43,"Premium",4,"F","VS2",5,1271.57231
"2330",2330,0.34,"Premium",4,"G","VS2",5,518.86478
"2331",2331,0.3,"Good",2,"G","VS1",4,-594.2319
"2332",2332,1,"Very Good",3,"F","SI1",3,4962.737
"2333",2333,1.01,"Very Good",3,"E","VS2",5,5961.97517
"2334",2334,1.23,"Good",2,"J","SI1",3,6725.94391
"2335",2335,1.02,"Premium",4,"H","SI1",3,5290.38434
"2336",2336,2.01,"Fair",1,"E","SI2",2,12631.22817
"2337",2337,0.82,"Ideal",5,"F","SI2",2,3320.27794
"2338",2338,0.32,"Ideal",5,"F","VS2",5,511.97544
"2339",2339,0.71,"Premium",4,"F","SI1",3,2697.72507
"2340",2340,0.4,"Very Good",3,"E","SI2",2,-513.1152
"2341",2341,0.4,"Very Good",3,"J","IF",8,2233.6968
"2342",2342,0.51,"Ideal",5,"I","VS2",5,2101.02467
"2343",2343,0.32,"Good",2,"D","VS2",5,30.8384400000002
"2344",2344,0.42,"Ideal",5,"G","VVS2",6,1806.11914
"2345",2345,0.32,"Very Good",3,"I","VS1",4,-266.58456
"2346",2346,1.66,"Premium",4,"J","VVS2",6,12016.37722
"2347",2347,1.56,"Very Good",3,"I","SI1",3,9646.25052
"2348",2348,1.5,"Very Good",3,"J","I1",1,8228.8415
"2349",2349,0.31,"Ideal",5,"E","IF",8,1801.74727
"2350",2350,0.7,"Good",2,"E","VS2",5,3208.9369
"2351",2351,0.7,"Ideal",5,"F","SI1",3,2774.4699
"2352",2352,0.72,"Ideal",5,"H","SI2",2,2483.93624
"2353",2353,0.52,"Ideal",5,"D","SI2",2,811.25284
"2354",2354,0.41,"Very Good",3,"F","VVS1",7,1859.52897
"2355",2355,0.9,"Very Good",3,"H","VS1",4,4584.1973
"2356",2356,2.06,"Ideal",5,"I","VS2",5,15064.32102
"2357",2357,0.72,"Ideal",5,"I","VS1",4,3399.54024
"2358",2358,0.38,"Premium",4,"E","VS2",5,853.40146
"2359",2359,0.51,"Ideal",5,"E","VS2",5,2101.02467
"2360",2360,0.31,"Premium",4,"G","VVS1",7,1183.56627
"2361",2361,0.71,"Very Good",3,"J","SI1",3,2537.34607
"2362",2362,2.22,"Ideal",5,"I","VS2",5,16402.46774
"2363",2363,1.24,"Ideal",5,"D","VVS2",6,8664.12108
"2364",2364,1.02,"Premium",4,"F","VS2",5,6205.98834
"2365",2365,0.78,"Ideal",5,"H","VVS2",6,4816.94926
"2366",2366,0.34,"Good",2,"E","SI1",3,-717.49722
"2367",2367,1.25,"Premium",4,"H","SI2",2,6756.16825
"2368",2368,0.71,"Ideal",5,"G","VS1",4,3315.90607
"2369",2369,0.7,"Premium",4,"E","SI1",3,2614.0909
"2370",2370,0.3,"Premium",4,"J","VS2",5,184.3281
"2371",2371,1.03,"Ideal",5,"D","SI1",3,5534.39751
"2372",2372,0.53,"Ideal",5,"E","VS2",5,2268.29301
"2373",2373,0.4,"Premium",4,"F","VVS2",6,1478.4718
"2374",2374,0.57,"Premium",4,"D","VS1",4,1984.64869
"2375",2375,1.01,"Fair",1,"E","SI1",3,4725.61317
"2376",2376,0.71,"Good",2,"D","VS1",4,2834.76907
"2377",2377,1.21,"Ideal",5,"G","VS1",4,7497.61457
"2378",2378,1.54,"Premium",4,"I","SI2",2,9181.55918
"2379",2379,0.32,"Premium",4,"I","VS1",4,-106.20556
"2380",2380,0.93,"Premium",4,"G","VS2",5,5453.28081
"2381",2381,0.71,"Premium",4,"D","VS2",5,3613.32907
"2382",2382,2.33,"Ideal",5,"I","VS2",5,17322.44361
"2383",2383,0.52,"Premium",4,"G","SI1",3,1108.67584
"2384",2384,2.01,"Premium",4,"J","SI2",2,13112.36517
"2385",2385,0.53,"Ideal",5,"E","VS2",5,2268.29301
"2386",2386,0.57,"Premium",4,"G","VS2",5,2442.45069
"2387",2387,0.58,"Good",2,"G","SI1",3,1289.72286
"2388",2388,0.31,"Premium",4,"E","VS2",5,267.96227
"2389",2389,0.31,"Good",2,"H","VVS1",7,862.80827
"2390",2390,0.34,"Ideal",5,"E","VS2",5,679.24378
"2391",2391,1.01,"Good",2,"E","SI2",2,4428.19017
"2392",2392,1.08,"Ideal",5,"G","VS1",4,6410.37036
"2393",2393,0.33,"Ideal",5,"I","VS1",4,137.80761
"2394",2394,1.11,"Very Good",3,"E","VS1",4,6340.51487
"2395",2395,0.3,"Ideal",5,"E","VS2",5,344.7071
"2396",2396,1.01,"Very Good",3,"I","VS1",4,5504.17317
"2397",2397,1.73,"Good",2,"E","I1",1,9992.04841
"2398",2398,1.5,"Premium",4,"H","SI2",2,8847.0225
"2399",2399,1.02,"Premium",4,"G","VVS1",7,7121.59234
"2400",2400,0.34,"Ideal",5,"G","IF",8,2052.64978
"2401",2401,1.04,"Good",2,"F","SI2",2,4679.09268
"2402",2402,0.5,"Ideal",5,"E","VS2",5,2017.3905
"2403",2403,0.41,"Ideal",5,"J","VS2",5,1264.68297
"2404",2404,1.02,"Premium",4,"J","SI1",3,5290.38434
"2405",2405,0.5,"Premium",4,"G","VS1",4,1399.2095
"2406",2406,0.66,"Ideal",5,"G","SI1",3,2439.93322
"2407",2407,0.42,"Premium",4,"F","VVS1",7,2103.54214
"2408",2408,0.3,"Very Good",3,"H","VS2",5,23.9491
"2409",2409,1.01,"Very Good",3,"D","SI2",2,4588.56917
"2410",2410,0.7,"Fair",1,"G","SI2",2,1675.1519
"2411",2411,0.45,"Good",2,"G","VVS1",7,2033.68665
"2412",2412,1.01,"Ideal",5,"E","VS1",4,5824.93117
"2413",2413,0.74,"Fair",1,"G","SI1",3,2467.49058
"2414",2414,1.45,"Fair",1,"J","SI2",2,7947.71465
"2415",2415,0.3,"Ideal",5,"I","SI1",3,-570.8969
"2416",2416,1.62,"Ideal",5,"G","VS2",5,11384.41754
"2417",2417,0.9,"Good",2,"E","SI2",2,3508.2143
"2418",2418,0.31,"Premium",4,"E","VS2",5,267.96227
"2419",2419,1.03,"Premium",4,"H","I1",1,4458.41451
"2420",2420,0.3,"Premium",4,"E","VS2",5,184.3281
"2421",2421,0.25,"Very Good",3,"D","VVS2",6,63.5802499999998
"2422",2422,0.31,"Premium",4,"E","VS1",4,-189.83973
"2423",2423,1,"Premium",4,"H","SI2",2,4665.314
"2424",2424,0.9,"Very Good",3,"D","SI2",2,3668.5933
"2425",2425,1,"Very Good",3,"H","SI1",3,4962.737
"2426",2426,0.5,"Very Good",3,"H","SI1",3,781.0285
"2427",2427,1.91,"Ideal",5,"G","SI2",2,12436.40247
"2428",2428,0.5,"Premium",4,"F","VS1",4,1399.2095
"2429",2429,1.03,"Ideal",5,"F","SI2",2,5076.59551
"2430",2430,1.1,"Very Good",3,"I","VS1",4,6256.8807
"2431",2431,1.51,"Ideal",5,"H","SI2",2,9091.03567
"2432",2432,0.67,"Ideal",5,"F","SI2",2,2065.76539
"2433",2433,1.35,"Fair",1,"J","SI1",3,7569.17495
"2434",2434,1.02,"Very Good",3,"F","VVS2",6,6503.41134
"2435",2435,0.31,"Very Good",3,"G","VVS1",7,1023.18727
"2436",2436,0.79,"Very Good",3,"J","VS2",5,4122.02343
"2437",2437,0.3,"Ideal",5,"G","VVS2",6,802.5091
"2438",2438,0.52,"Very Good",3,"G","VS1",4,1406.09884
"2439",2439,0.33,"Very Good",3,"I","VS2",5,274.85161
"2440",2440,1.2,"Ideal",5,"F","VS2",5,7871.7824
"2441",2441,0.78,"Premium",4,"F","SI2",2,2825.36226
"2442",2442,0.41,"Ideal",5,"F","VVS2",6,1722.48497
"2443",2443,0.4,"Premium",4,"D","SI1",3,105.0658
"2444",2444,0.42,"Ideal",5,"G","VS2",5,1348.31714
"2445",2445,0.52,"Very Good",3,"G","VVS2",6,2321.70284
"2446",2446,0.76,"Ideal",5,"G","SI2",2,2818.47292
"2447",2447,1.11,"Premium",4,"D","SI2",2,5585.28987
"2448",2448,1.04,"Ideal",5,"G","VVS1",7,7449.23968
"2449",2449,0.41,"Very Good",3,"G","VVS2",6,1401.72697
"2450",2450,0.33,"Ideal",5,"H","VVS2",6,1053.41161
"2451",2451,0.3,"Ideal",5,"I","SI1",3,-570.8969
"2452",2452,0.32,"Premium",4,"G","VS2",5,351.59644
"2453",2453,0.34,"Good",2,"H","SI1",3,-717.49722
"2454",2454,0.56,"Premium",4,"I","VVS1",7,3274.42052
"2455",2455,0.7,"Premium",4,"F","SI2",2,2156.2889
"2456",2456,0.33,"Premium",4,"G","IF",8,1808.63661
"2457",2457,0.26,"Premium",4,"H","VVS1",7,765.39542
"2458",2458,1,"Good",2,"E","SI2",2,4344.556
"2459",2459,0.35,"Ideal",5,"E","VVS1",7,1678.48195
"2460",2460,1.01,"Premium",4,"D","SI1",3,5206.75017
"2461",2461,2.04,"Premium",4,"H","SI1",3,13821.06968
"2462",2462,0.55,"Ideal",5,"H","SI2",2,1062.15535
"2463",2463,0.26,"Very Good",3,"F","VS1",4,-768.38958
"2464",2464,0.41,"Very Good",3,"G","VS1",4,486.12297
"2465",2465,0.41,"Ideal",5,"E","VVS2",6,1722.48497
"2466",2466,0.32,"Ideal",5,"I","VS1",4,54.17344
"2467",2467,0.36,"Ideal",5,"D","VS2",5,846.51212
"2468",2468,0.73,"Very Good",3,"E","SI2",2,2246.81241
"2469",2469,0.33,"Premium",4,"H","IF",8,1808.63661
"2470",2470,0.72,"Very Good",3,"E","VVS2",6,3994.38624
"2471",2471,0.4,"Good",2,"D","SI1",3,-215.6922
"2472",2472,1.28,"Ideal",5,"H","VVS1",7,9456.45976
"2473",2473,0.38,"Ideal",5,"G","VVS1",7,1929.38446
"2474",2474,1.24,"Ideal",5,"H","VS2",5,8206.31908
"2475",2475,1.5,"Good",2,"G","SI2",2,8526.2645
"2476",2476,1.5,"Good",2,"J","SI1",3,8984.0665
"2477",2477,2.01,"Ideal",5,"H","SI1",3,13730.54617
"2478",2478,1.1,"Ideal",5,"G","VS1",4,6577.6387
"2479",2479,0.5,"Good",2,"G","VS2",5,1536.2535
"2480",2480,1.5,"Premium",4,"E","SI1",3,9304.8245
"2481",2481,1.5,"Premium",4,"J","VVS2",6,10678.2305
"2482",2482,1.06,"Ideal",5,"D","VVS2",6,7158.70602
"2483",2483,0.56,"Very Good",3,"E","VVS2",6,2656.23952
"2484",2484,0.95,"Good",2,"I","SI2",2,3926.38515
"2485",2485,0.31,"Premium",4,"G","VVS1",7,1183.56627
"2486",2486,1.05,"Very Good",3,"H","SI1",3,5380.90785
"2487",2487,2.01,"Ideal",5,"D","SI2",2,13272.74417
"2488",2488,0.31,"Very Good",3,"E","SI1",3,-808.02073
"2489",2489,0.56,"Ideal",5,"E","VS1",4,2061.39352
"2490",2490,0.3,"Ideal",5,"D","VS2",5,344.7071
"2491",2491,0.7,"Ideal",5,"H","VVS2",6,4147.8759
"2492",2492,1.5,"Very Good",3,"I","SI2",2,8686.6435
"2493",2493,0.38,"Ideal",5,"F","VVS1",7,1929.38446
"2494",2494,0.3,"Very Good",3,"I","SI1",3,-891.6549
"2495",2495,0.71,"Premium",4,"D","SI2",2,2239.92307
"2496",2496,1,"Ideal",5,"G","SI1",3,5283.495
"2497",2497,1.22,"Premium",4,"E","SI1",3,6963.06774
"2498",2498,1.51,"Ideal",5,"G","VVS2",6,10922.24367
"2499",2499,2.01,"Ideal",5,"G","SI1",3,13730.54617
"2500",2500,0.36,"Premium",4,"E","VVS2",6,1143.93512
"2501",2501,0.42,"Ideal",5,"G","VS1",4,890.51514
"2502",2502,0.91,"Premium",4,"F","VS2",5,5286.01247
"2503",2503,1.29,"Good",2,"I","VS2",5,8143.35293
"2504",2504,1.01,"Very Good",3,"G","SI1",3,5046.37117
"2505",2505,1.63,"Ideal",5,"F","I1",1,9636.84371
"2506",2506,2,"Good",2,"G","SI1",3,13165.775
"2507",2507,2.53,"Premium",4,"H","SI1",3,17919.14401
"2508",2508,1.03,"Fair",1,"D","SI1",3,4892.88151
"2509",2509,0.35,"Ideal",5,"G","IF",8,2136.28395
"2510",2510,1.02,"Good",2,"H","SI2",2,4511.82434
"2511",2511,1.51,"Premium",4,"H","I1",1,8472.85467
"2512",2512,1.56,"Ideal",5,"F","VS1",4,10424.81052
"2513",2513,0.23,"Very Good",3,"E","VVS1",7,354.11391
"2514",2514,0.66,"Good",2,"G","VS1",4,2416.59822
"2515",2515,0.91,"Premium",4,"H","VS2",5,5286.01247
"2516",2516,0.31,"Very Good",3,"I","SI1",3,-808.02073
"2517",2517,0.44,"Ideal",5,"F","VVS2",6,1973.38748
"2518",2518,0.4,"Good",2,"D","SI1",3,-215.6922
"2519",2519,0.9,"Very Good",3,"I","SI1",3,4126.3953
"2520",2520,0.59,"Very Good",3,"G","VS1",4,1991.53803
"2521",2521,0.41,"Ideal",5,"E","VVS2",6,1722.48497
"2522",2522,1.01,"Very Good",3,"G","VS1",4,5504.17317
"2523",2523,0.52,"Very Good",3,"I","SI1",3,948.29684
"2524",2524,0.37,"Premium",4,"G","SI1",3,-145.83671
"2525",2525,1.51,"Premium",4,"F","SI1",3,9388.45867
"2526",2526,2.01,"Very Good",3,"H","SI1",3,13409.78817
"2527",2527,2.05,"Premium",4,"I","SI2",2,13446.90185
"2528",2528,1.21,"Premium",4,"H","SI1",3,6879.43357
"2529",2529,1.01,"Very Good",3,"H","VS1",4,5504.17317
"2530",2530,0.23,"Good",2,"E","VVS2",6,-264.06709
"2531",2531,1.5,"Fair",1,"H","I1",1,7908.0835
"2532",2532,0.73,"Ideal",5,"G","VS1",4,3483.17441
"2533",2533,0.73,"Very Good",3,"J","VS2",5,3620.21841
"2534",2534,0.56,"Fair",1,"F","SI1",3,962.07552
"2535",2535,0.33,"Premium",4,"H","VS1",4,-22.5713900000002
"2536",2536,1.71,"Ideal",5,"G","SI1",3,11221.52107
"2537",2537,2.15,"Ideal",5,"G","SI2",2,14443.62255
"2538",2538,1.31,"Ideal",5,"F","SI1",3,7876.15427
"2539",2539,0.9,"Good",2,"F","SI1",3,3966.0163
"2540",2540,0.38,"Ideal",5,"G","VS1",4,555.97846
"2541",2541,0.4,"Premium",4,"F","VVS1",7,1936.2738
"2542",2542,1.03,"Very Good",3,"G","VS1",4,5671.44151
"2543",2543,0.39,"Very Good",3,"J","VVS1",7,1692.26063
"2544",2544,0.42,"Ideal",5,"E","VS2",5,1348.31714
"2545",2545,0.58,"Ideal",5,"D","SI2",2,1313.05786
"2546",2546,1,"Fair",1,"E","SI2",2,4184.177
"2547",2547,0.31,"Very Good",3,"G","VS1",4,-350.21873
"2548",2548,1.5,"Premium",4,"H","SI2",2,8847.0225
"2549",2549,0.7,"Good",2,"F","VVS2",6,3666.7389
"2550",2550,1.5,"Premium",4,"I","SI1",3,9304.8245
"2551",2551,1.5,"Very Good",3,"D","SI1",3,9144.4455
"2552",2552,1.55,"Ideal",5,"I","VS2",5,10798.97835
"2553",2553,0.33,"Premium",4,"G","VS1",4,-22.5713900000002
"2554",2554,1.23,"Ideal",5,"H","VS2",5,8122.68491
"2555",2555,0.57,"Very Good",3,"G","SI1",3,1366.46769
"2556",2556,1.72,"Premium",4,"F","I1",1,10229.17224
"2557",2557,1,"Premium",4,"G","VS1",4,5580.918
"2558",2558,1.28,"Ideal",5,"G","I1",1,6709.64776
"2559",2559,0.38,"Ideal",5,"G","VS2",5,1013.78046
"2560",2560,0.9,"Very Good",3,"G","SI2",2,3668.5933
